show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s1037,TV Show,Coronation Street,,,United Kingdom,"January 15, 2021",1960,TV-PG,2 Seasons,"Drama, International","Britain's favorite drama series Coronation Street is loved by millions of fans worldwide. For five decades we have been gripped by the domestic dramas of these ordinary people on the fictional cobbled street in Manchester. The roll call of iconic characters over the years is endless, with approximately 5,000 characters. The street has seen it all, from affairs of the heart to domestic disasters. With over 7,500 episodes there have been 39 births, 120 deaths and 88 weddings."
s1038,TV Show,Endlings,,,Canada,"January 15, 2021",2020,TV-PG,2 Seasons,"Action, Adventure, Family","Set 20 years in the future, Endlings is the empowering story of four teenagers in foster care who discover they're not alone in the universe, even though sometimes it can feel like they are. Halfway across the world, Tuko is alone. After the death of her mate, Tuko becomes the last elephant in existence – what biologists call an endling. Her endling status summons to Earth a mysterious Alien who is on an intergalactic quest to save the last member of near-extinct species. After Tuko is collected, the Alien's ship malfunctions and sends it on a crash course with the farm where Julia (Kamaia Fairburn), Johnny (Edison Grant), Tabby (Michela Luci) and Finn (Cale Thomas Ferrin) live with their foster dad, Mr. Leopold (Neil Crone). Before crashing, the Alien releases all of its cosmic collection into the fields and wilderness surrounding the property. This kicks off a high-action life-altering mission to retrieve these fantastical creatures before the local police, Tuko's caretaker (Oyin Oladejo), or a secretive industrialist (Lisa Ryder) can. Along the way, four discarded teens discover that ""endling"" doesn't have to mean the end; it can also mean a new beginning."
s1039,Movie,The Secrets We Keep,,,United States,"January 14, 2021",2020,R,98 min,Thriller,"A survivor of WWII, rebuilding her life in suburban America with her husband, kidnaps her neighbor who she believes is responsible for the murder of her family during the war."
s1040,TV Show,Trafficked with Mariana van Zeller,,,United States,"January 14, 2021",2020,TV-14,1 Season,Documentaries,"A look at the complex inner-workings of the global underworld, black and informal markets."
s1041,Movie,Dogs Playing Poker,,,,"January 13, 2021",2021,,,Comedy,"Football-oriented animated shorts based on the Icebox series “Poker Night,” inspired by Cassius Marcellus Coolidge's iconic 1900s art series, “Dogs Playing Poker.”"
s1042,Movie,Everyone is Doing Great,,,United States,"January 13, 2021",2021,1 Season,,Drama,"Seth and Jeremy enjoyed the success of ‘Eternal,’ a hit television vampire drama. Five years after their show has ended, they lean on each other as they awkwardly navigate the perils of life and love in a late coming-of-age."
s1043,TV Show,Unpolished,,,United States,"January 13, 2021",2019,TV-PG,2 Seasons,Reality,"Following the zany antics of a family-run salon on Long Island, including nail artist Lexi Martone and her sister Bria who co-own the place."
s1044,Movie,24 Hours: Assault on the Capitol,,,United States,"January 12, 2021",2021,,,News,"The detailed timeline of events surrounding the deadly siege of the U.S. Capitol and violence in Washington, D.C. on January 6, 2021."
s1045,TV Show,Last Man Standing,,,United States,"January 11, 2021",2011,TV-PG,9 Seasons,"Comedy, Family, Sitcom","Mike Baxter is a happily married father of three daughters who finds himself the odd man out as he tries to maintain his manliness in a home surrounded by women. Mike tries to escape all the female drama at home in the warm, manly embrace of his job at the Outdoor Man store, a sporting goods emporium where he is marketing director. He also revels in his Outdoor Man vlog, which he uses as a pulpit for his opinions – which often have nothing to do with the store's merchandise. When he's supposed to be selling mountain bikes or kayaks, he somehow ends up spouting off about the environment, health care, international politics or any other topic occupying his mind."
s1046,Movie,Lights Out,,,United States,"January 11, 2021",2016,PG-13,81 min,"Horror, Thriller",A young woman and her step-brother are terrorized by a malevolent spirit that only appears when the lights go out.
s1047,Movie,The Rhythm Section,,,"United Kingdom, Spain, Ireland, United States","January 11, 2021",2020,R,110 min,"Action, Thriller",A woman seeks revenge against those who orchestrated a plane crash that killed her family.
s1048,Movie,Mushoku Tensei: Jobless Reincarnation,,,Japan,"January 10, 2021",2021,1 Season,,Anime,"When a 34-year-old underachiever gets run over by a bus, his story doesn’t end there. Reincarnated as an infant, Rudy will use newfound courage, friends, and magical abilities to embark on an epic adventure!"
s1049,Movie,HoriMiya,,,Japan,"January 9, 2021",2021,1 Season,,Anime,"A secret life is the thing they have in common. Hori is a prim social butterfly, but at home she’s a bit brash. Meanwhile, under a gloomy facade, Miyamura hides a gentle heart, piercings, and tattoos. In a chance meeting, they reveal their hidden sides."
s1050,TV Show,WWE 205 Live,,,United States,"January 9, 2021",2016,TV-PG,6 Seasons,Sports,"The greatest performers from WWE's Cruiserweight division showcase their unparalleled abilities on WWE Network! Witness Buddy Murphy, Cedric Alexander, The Brian Kendrick, Kalisto, Gran Metalik, and many more world-class talents perform breathtaking feats of athleticism on 205 Live!"
s1051,TV Show,WWE en Español,,,,"January 9, 2021",2012,TV-PG,8 Seasons,"Latino, Sports","Únete a los comentaristas de WWE en Español todas las semanas para que te enteres de las últimas noticias de Raw, Smackdown Live y mucho más , en nuestro idioma. ¡No te lo pierdas!"
s1052,TV Show,Celebrity Wheel of Fortune,,,United States,"January 8, 2021",2021,TV-PG,1 Season,Game Shows,"""Celebrity Wheel of Fortune"" takes a new spin on the iconic game show ""Wheel of Fortune."" Hosted by pop culture legends Pat Sajak and Vanna White, ""Celebrity Wheel of Fortune"" welcomes celebrity contestants to spin the world's most famous wheel and solve word puzzles for a chance to win up to $1 million. All of the money won by the celebrity contestants goes to a charity of their choice."
s1053,Movie,Celebs Go Dating,,,United Kingdom,"January 8, 2021",2016,3 Seasons,,Reality,"The Celebrity Dating Agency opens its doors to single celebrities looking for love but these sexy boys and girls aren’t dating other celebs, they’re dating you the Great British public."
s1054,TV Show,Mr. Mayor,,,United States,"January 8, 2021",2021,TV-PG,1 Season,"Comedy, Sitcom","When retired Los Angeles businessman Neil Bremer decides to run for mayor of his beloved city, he surprises everyone and wins the seat. With great ideas and commitment to the community, he optimistically sets out to get to work shaking up City Hall. However, he quickly discovers navigating politics is not business as usual. There are opinions to be heard, ribbons to be cut and foods to be eaten – all in support of his fellow citizens. Luckily, he can rely on the know-how of his political-veteran deputy Arpi – whose savvy and ambition make her equal parts friend and foil – and the dedication of his offbeat staff to keep him on the right path, as well as some inspiration from his teenage daughter."
s1055,TV Show,Tattoo Fixers Extreme UK,,,,"January 8, 2021",2018,,2 Seasons,Reality,"Fixing the sins of the skin, four talented tattoo artists transform extreme-inking disasters into walking works of art as clients with regrettable tattoos visit their pop-up parlor for a badly needed body art consultation. Do you have a rude tattoo? A holiday mistake? Or the dreaded name of an ex-partner? Then you've come to the right place..."
s1056,Movie,Gretel & Hansel,,,,"January 7, 2021",2020,PG-13,87 min,"Drama, Horror, Mystery","A long time ago in a distant fairytale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil."
s1057,TV Show,Name That Tune,,,,"January 7, 2021",2021,TV-PG,1 Season,Game Shows,"Hosted by Jane Krakowski, the beloved musical game show tests contestants' music knowledge as they battle it out in an assortment of challenging musical games for cash and prizes. Two players race against the clock to test their knowledge of songs performed by a live band with Randy Jackson as band leader. Each contest features a rotating variety of games from the original format, before the iconic bid-a-note round. The player with the most money at the end of bid-a-note wins the game and takes his or her bank into the golden medley bonus round for a chance to win additional cash, and potentially, the $100,000 grand prize."
s1058,TV Show,Vanderpump Rules,,,United States,"January 7, 2021",2013,TV-14,8 Seasons,Reality,"Lisa Vanderpump first gained fame as a cast member on ""The Real Housewives of Beverly Hills,"" but her full-time job is as co-owner and boss at West Hollywood, Calif., restaurant SUR, which stands for Sexy Unique Restaurant. Vanderpump balances her motherly instinct with her shrewd business sense to maintain control over the restaurant's wild group of employees who are working at the eatery while pursuing their dreams. Drama seems to be part of the job for the employees at SUR, who tend to date – and, in most cases, subsequently break up with – their fellow co-workers."
s1059,TV Show,WWE Main Event,,,United States,"January 7, 2021",2012,TV-PG,8 Seasons,Sports,"Join us each week for WWE Main Event, as the Superstars of the Monday Night RAW roster battle it out."
s1060,TV Show,WWE NXT,,,United States,"January 7, 2021",2010,TV-PG,8 Seasons,Sports,The future is here. WWE’s hottest up and coming Superstars compete to prove they have what it takes.
s1061,Movie,Gordon Ramsay's American Road Trip,,,,"January 6, 2021",2021,TV-14,,"Cooking & Food, Lifestyle & Culture","Chef Gordon Ramsay hits the road with his friends and colleagues Gino D'Acampo and Fred Sirieix, traveling across the United States by RV on the road trip of a lifetime, enjoying the sights, adventures and hidden culinary gems."
s1062,Movie,Mighty Oak,,,,"January 6, 2021",2020,PG-13,101 min,"Comedy, Drama, Music","Gina Jackson's life is shattered when her brother, Vaughn, is killed in a tragic accident. Ten years later, when a young guitar prodigy Oak Scoggins enters her orbit, she becomes convinced that this young man is the reincarnation of Vaughn, but is he?"
s1063,TV Show,The Promised Neverland,,,Japan,"January 6, 2021",2019,TV-MA,2 Seasons,"Action, Adventure, Anime","The one adored as the mother is not the real parent. The people living here together are not actual siblings. The Grace Field House is where orphaned children live. An irreplaceable home where 38 siblings and Mom live happy lives, even with no blood relations. However, their everyday life suddenly came to an abrupt end one day..."
s1064,TV Show,30 Coins,,,Spain,"January 5, 2021",2020,TV-MA,1 Season,"Drama, Horror, International",From Alex de la Iglesia comes this bone-chilling horror series starring Eduard Fernandez as a priest who is exiled to a small Spanish town.
s1065,TV Show,The Wall,,,,"January 5, 2021",2017,TV-PG,1 Season,"Family, Game Shows, Reality","From Executive Producer and NBA superstar LeBron James comes “The Wall,"" the fastest and simplest game with more than $12 million on the line every night - and up to $3 million on a single heart-stopping drop. At four stories high, the wall was built for one purpose - to change people's lives. With tremendous cash prizes waiting at the bottom, this game can change lives in an instant. Hosted by Chris Hardwick."
s1066,TV Show,WWE Monday Night Raw,,,,"January 5, 2021",1993,TV-14,9 Seasons,Sports,"The superstars of the WWE square off in the ring and behind the scenes; with Michael Cole, Corey Graves and Renee Young."
s1067,TV Show,Call Me Kat,,,"United Kingdom, United States","January 4, 2021",2021,TV-PG,1 Season,"Comedy, Sitcom","In an effort to prove to her mother – and society – that it's possible to be single at 39 and still be happy, Kat spends her entire savings to open a cat café in Louisville, Ky."
s1068,TV Show,Attila the Hun,,,,"January 1, 2021",2001,,1 Season,"Action, Adventure, Drama","As the Roman Empire became weaker in the fifth century AD, a powerful military leader appeared on the eastern plains of Mongolia. Even his name is fearsome - Attila the Hun! Leading a vast army of horseback-riding warriors, Attila invaded the empire repeatedly, and it is his attack on the Romans and their allies in present-day France that is retold in the colorful television miniseries ""Attila."" Taking the scattered history of the era as a starting point, the miniseries delves into the prophecies, the politics and the brutality of the times. The program proved a springboard for actor Gerard Butler, whose work as the Mongol leader led to a starring role in the sword-and-sandal movie epic 300."
s1069,TV Show,Centennial,,,,"January 1, 2021",1978,TV-PG,1 Season,"Action, Adventure, Drama","Centennial - a 12-episode television miniseries - is based on the best-selling historical novel by Pulitzer Prize-winning author James Michener. At the time, the Centennial production was the most ambitious miniseries project ever attempted: nearly 100 speaking parts, four directors and five cinematographers, and multiple shooting locations across the USA combined to produce the massive 22-hour tale. Epic in its scope, Centennial portrays the development of the American western frontier from the late 18th century through the late 20th century, as seen through the eyes of families who eventually establish a town on the windswept plains of eastern Colorado. An all-star cast of television favorites populates this engrossing story."
s1070,TV Show,Criminal Minds,,,"United States, Canada","January 1, 2021",2005,TV-14,3 Seasons,"Crime, Drama, Mystery","Criminal Minds revolves around an elite team of FBI profilers who analyze the country's most twisted criminal minds, anticipating their next moves before they strike again."
s1071,Movie,Diary of a Wimpy Kid,,,"United States, United Kingdom","January 1, 2021",2010,PG,93 min,"Comedy, Family, Kids",A sixth grader attempts to find his place in the gawky adolescent world of junior high in this family film.
s1072,Movie,Donnie Brasco,,,,"January 1, 2021",1997,R,127 min,"Crime, Drama",Al Pacino and Johnny Depp head an all-star cast in this brilliant gangland thriller about an undercover FBI agent who befriends a hitman to gain entry to the mob.
s1073,Movie,Down To Earth: The Astronaut Perspective,,,United States,"January 1, 2021",2021,,,"Documentaries, Science & Technology","NASA astronauts will take you on a journey to the International Space Station, and showcase the life-changing experience of an orbital perspective. View Earth as you’ve never seen it before: through the eyes of an astronaut."
s1074,TV Show,Fire Force,,,Japan,"January 1, 2021",2019,TV-MA,2 Seasons,"Adventure, Anime, Drama",A superhuman firefighter force deals with supernatural fire incidents.
s1075,Movie,Footloose,,,United States,"January 1, 2021",1984,PG,107 min,"Classics, Drama, Music",An urban teenager who moves to a small town dominated by a fundamentalist preacher wages an ambitious war against adult repression.
s1076,Movie,Hell or High Water,,,,"January 1, 2021",2016,R,102 min,"Action, Adventure, Crime","Jeff Bridges, Chris Pine, and Ben Foster star in this riveting story about two brothers who turn to crime to save their family’s land – and the Texas Ranger out to stop them."
s1077,Movie,How Do You Know,,,United States,"January 1, 2021",2010,PG-13,121 min,"Comedy, Drama, Romance","In this love triangle comedy, a white collar executive and professional baseball player are each vying for the affections of the same woman."
s1078,TV Show,Rules of Engagement,,,United States,"January 1, 2021",2007,TV-14,2 Seasons,"Comedy, Sitcom","The different phases of male-female relationships are examined as seen through the eyes of young couple Adam and Jennifer. Their friends include longtime-married pair Jeff and Audrey, and a womanizing singleton named Russell."
s1079,Movie,Save Yourselves!,,,United States,"January 1, 2021",2020,R,94 min,"Comedy, Science Fiction","A young Brooklyn couple heads to an upstate cabin to unplug from their phones and reconnect with each other. Blissfully unaware of their surroundings, they are left to their own devices as the planet falls under attack."
s1080,Movie,Shrek,,,"United States, Japan","January 1, 2021",2001,TV-PG,120 min,"Action, Adventure, Cartoons","Once upon a time, in a far away swamp, there lived an ornery ogre named Shrek whose precious solitude is suddenly shattered by an invasion of annoying fairy tale characters."
s1081,Movie,Star Trek Beyond,,,,"January 1, 2021",2016,PG-13,122 min,"Action, Adventure, Family","Dispatched on a rescue mission to the farthest reaches of space, the USS Enterprise is ambushed by Krall, a ruthless enemy sworn against the Federation."
s1082,Movie,Super Dark Times,,,,"January 1, 2021",2017,,103 min,"Drama, Horror, Thriller","For two teenage boys, the mundane world of bike rides and video games is interrupted when an accident results in the death of a classmate. When a second classmate turns up dead, it becomes clear that their secret won’t stay hidden."
s1083,TV Show,Tales of Wells Fargo,,,,"January 1, 2021",1957,TV-14,5 Seasons,"Action, Adventure, Drama",Special agent Jim Hardie protects Wells Fargo agents from the perils of the road
s1084,Movie,The Haunting,,,,"January 1, 2021",1999,PG-13,113 min,Horror,"A professor invites three insomniacs to participate in a sleep disorder study at an eerie, isolated New England mansion. But it turns out that the professor is far more interested in the sinister mansion and its ghastly horrors."
s1085,Movie,Where Hope Grows,,,United States,"January 1, 2021",2015,PG-13,98 min,"Drama, Family","A self-destructive former pro baseball player's faith in God is restored when he meets Produce, an inspirational man with Down syndrome"
s1086,Movie,Bayou Caviar,,,United States,"December 31, 2020",2018,TV-MA,111 min,"Black Stories, Drama, Horror","Oscar® winner Cuba Gooding Jr.’s directorial debut is a thrilling story of sex, murder and revenge set in Louisiana. Also starring Oscar® winner Richard Dreyfus, Famke Janssen (X-Men: Days of Future Past) and Katharine McPhee (Scorpion)."
s1087,TV Show,Inside the College Football Playoff,,,,"December 31, 2020",2019,,2 Seasons,Documentaries,An all-access series gives viewers a glimpse into each of the top four teams' preparation leading up to and through the semifinals and national championship.
s1088,Movie,Pilgrimage,,,"Ireland, Belgium, United States","December 30, 2020",2017,96 min,,"Action, Adventure, Drama","Leaving his Irish monastery for the first time, a young novice departs with a devoted group of monks and a mysterious former Crusader as they attempt to transport a holy relic to Rome."
s1089,Movie,The Limehouse Golem,,,United Kingdom,"December 30, 2020",2017,109 min,,"Crime, Mystery, Thriller","With the Limehouse Golem serial killer on the loose and taunting the police with messages written in blood, Inspector Kildare (Bill Nighy) must rely on help from a troubled witness (Olivia Cooke) to bring the killer to justice."
s1090,Movie,The Osiris Child,,,Australia,"December 30, 2020",2017,99 min,,"Action, Adventure, Horror","When a dangerous outbreak threatens to destroy everyone living on a newly colonized planet, Lt. Kane Sommerville goes against orders and leaves his station to rescue his young daughter before it's too late."
s1091,Movie,The Year: 2020,,,,"December 30, 2020",2020,,,News,"A look back at the events that defined the last 12 months, including the COVID-19 pandemic and the presidential election, as well as pop culture trends and other highlights."
s1092,TV Show,The Masked Dancer,,,United States,"December 28, 2020",2020,TV-PG,1 Season,"Lifestyle & Culture, Reality","Hosted by comic Craig Robinson, with panelists Ken Jeong, Paula Abdul, Brian Austin Green and Ashley Tisdale, ""The Masked Dancer"" is a top-secret dance competition in which celebrities shake their tail feathers while covered from head to toe in elaborate costumes and face masks, leaving audiences to guess their identities. Costumed celebrities are joined on stage by masked partners and back-up dancers as they perform a series of dances together, spanning from hip-hop to salsa, jazz to tap dancing and more. When it comes to dance styles, the sky is the limit. Each week, a series of clues is sprinkled throughout packages, costumes and routines, leading the panelists one step closer to figuring out which famous faces are behind the masks."
s1093,Movie,American Animals,,,"United Kingdom, United States","December 27, 2020",2018,R,117 min,"Crime, Drama, Horror",The unbelievable but true story of four young men who brazenly attempt to execute one of the most audacious art heists in U.S. history.
s1094,TV Show,Letterkenny,,,Canada,"December 26, 2020",2016,TV-MA,9 Seasons,"Comedy, International, Sitcom","The residents of Letterkenny belong to one of three groups: the Hicks, the Skids, and the Hockey Players, who are constantly feuding with each other over seemingly trivial matters that often end with someone getting their ass kicked."
s1095,Movie,I.T.,,,Ireland,"December 25, 2020",2016,96 min,,"Drama, Horror, Mystery","Mike Regan (Pierce Brosnan) is a successful, self-made man. But he soon finds himself in a deadly game of cat-and-mouse when his I.T. consultant uses his skills to endanger Mike’s family, business and life."
s1096,Movie,Soldiers of Fortune,,,"Russia, United States","December 25, 2020",2012,R,94 min,"Action, Adventure, Thriller",A former Special Forces soldier (Christian Slater) must protect a group of thrill-seeking millionaires who have paid big bucks to take part in a military excursion.
s1097,Movie,Ottolenghi and the Cakes of Versailles,,,United States,"December 24, 2020",2020,75 min,,Documentaries,Follows celebrity chef Yotam Ottolenghi as he assembles a star-studded team of the world's most innovative pastry chefs to put on a Versailles-themed culinary gala at the Met in NYC.
s1098,Movie,The Owners,,,"United Kingdom, France, United States","December 24, 2020",2020,92 min,,Thriller,"When a group of friends break into an empty house, the elderly couple that lives there comes home early and the would-be thieves suddenly must fight to save themselves."
s1099,Movie,Someone Marry Barry,,,United States,"December 23, 2020",2014,87 min,,"Comedy, Romance","In this raunchy romantic comedy, a trio of childhood friends schemes to find a wife for their socially inappropriate pal Barry. Their plan backfires when his girlfriend turns out to be just like him. A FilmBuff Presentation."
s1100,Movie,The Little Hours,,,,"December 23, 2020",2017,R,89 min,Comedy,A young servant fleeing from his master takes refuge at a convent full of emotionally unstable nuns in the Middle Ages.
s1101,Movie,You Cannot Kill David Arquette,,,United States,"December 22, 2020",2020,R,91 min,Documentaries,Actor David Arquette returns to the professional wrestling ring for a series of matches.
s1102,TV Show,NOS4A2,,,United States,"December 21, 2020",2019,TV-MA,2 Seasons,"Drama, Horror, Mystery","Based on Joe Hill's New York Times best-selling novel, NOS4A2 is a different kind of vampire story."
s1103,TV Show,Adoption Day,,,,"December 18, 2020",2020,,1 Season,Kids,The best day of an animal's life is when he leaves the shelter and joins his forever family.
s1104,TV Show,Best Animal Friends,,,,"December 18, 2020",2020,,1 Season,"Family, Kids","These cute, silly, playful animal pairs might look different from each other, but they’re still best friends!"
s1105,TV Show,Comeback Kids,,,,"December 18, 2020",2020,,1 Season,Kids,"These animals had a rough start in life, but they found special people who refuse to give up on them. Now these comeback kids show what it means to be truly resilient."
s1106,TV Show,First Taste Of Freedom,,,,"December 18, 2020",2020,,1 Season,Kids,These animals are finally experiencing what it means to be free. Welcome to the good life.
s1107,TV Show,Rescued,,,,"December 18, 2020",2020,,1 Season,"Family, Kids","Join Roman, a kid who’s also a real-life dog rescuer, as he shows you these very special animal rescues."
s1108,TV Show,Reunited,,,,"December 18, 2020",2020,,1 Season,"Family, Kids","Best friends never forget each other, and animals have the most heart-bursting reactions when they're reunited with the ones they love most."
s1109,Movie,Spree,,,United States,"December 18, 2020",2020,93 min,,"Comedy, Horror, Thriller","Seeking social media fame, rideshare driver Kurt comes up with the perfect way to go viral: murdering his passengers via livestream."
s1110,Movie,The Hero,,,United States,"December 18, 2020",2017,R,97 min,Drama,"World-renowned icon Sam Elliott stars as an aging actor confronting mortality in THE HERO, a beautifully poignant celebration of life and the legacies we leave behind. Also starring Laura Prepon, Nick Offerman, and Krysten Ritter."
s1111,Movie,The Jinkx & DeLa Holiday Special,,,United States,"December 18, 2020",2020,67 min,,Comedy,"Drag Queens, sentient eggnog, song and dance, a naked man. Hold on to your sugarplums and get ready for a holiday drag spectacular that's as magical as a flying reindeer and as unexpected as a virgin birth!"
s1112,TV Show,Happiest Season: Holiday Yule Log Scenic,,,,"December 17, 2020",2020,,1 Season,News,Cozy up by the fire and enjoy the Happiest Season soundtrack alongside the film’s cast.
s1113,TV Show,Up Early Tonight,,,,"December 17, 2020",2020,,1 Season,"News, Reality",A first of its kind late-night talk show for moms by moms. Variety show follows a standard late-night comedy format all geared to giving Moms some much needed comic relief.
s1114,Movie,Au Pair 3: Adventure in Paradise,,,,"December 16, 2020",2009,TV-PG,90 min,"Comedy, Drama",Oliver surprises the family with a vacation to Puerto Rico.
s1115,Movie,Dirt Music,,,"Australia, United Kingdom","December 15, 2020",2019,104 min,,Romance,"The fervent attraction between Georgie (Kelly Macdonald), a woman stuck in a loveless relationship, and Lu (Garrett Hedlund), a musician with a tragic past, gets the better of them when secrets are uncovered that will change their lives."
s1116,Movie,Once Upon a Time in Venice,,,United States,"December 15, 2020",2017,94 min,,"Action, Adventure, Comedy","When Steve Ford's (Bruce Willis) beloved dog, Buddy, is stolen by local thugs, he makes a questionable alliance with their devious leader, Spyder (Jason Momoa) in order to set things straight and get Buddy back where he belongs."
s1117,Movie,The Evil in Us,,,Canada,"December 15, 2020",2016,91 min,,Horror,The good times quickly turn into a nightmare when six friends on a remote island unknowingly take a new bio-active drug containing a virus that causes fits of psychotic rage.
s1118,Movie,The Rewrite,,,United States,"December 15, 2020",2015,107 min,,"Comedy, Romance","Keith Michaels was an award-winning screenwriter, but divorce and a string of unsuccessful films have left him with nothing but bad debts and blank pages. So when his agent finds him a job as teacher at a remote university, Keith can't say no."
s1119,Movie,The Shot: Race for the Vaccine -- A Special Edition of 20/20,,,,"December 15, 2020",2020,,,News,Inside the enormous efforts made by scientists and government officials to get a COVID-19 vaccine created and distributed to the public in record time.
s1120,Movie,Endless,,,United States,"December 12, 2020",2020,94 min,,"Drama, Romance","When madly in love high school graduates Riley and Chris are separated by a tragic car accident, Riley blames herself for her boyfriend’s death while Chris is stranded in limbo. The two find a way to connect in a love story that transcends life and death."
s1121,Movie,Rent-a-Pal,,,,"December 11, 2020",2020,,108 min,Thriller,"A strange VHS tape allows a lonely bachelor named David to find companionship with Andy – its charming and charismatic host. However, Andy's friendship comes at a cost, and David desperately struggles to afford the price of admission."
s1122,TV Show,Robin Roberts Thrivership Awards,,,,"December 11, 2020",2020,,1 Season,News,"The “Thriver Thursday” series, which spotlights people who have overcome challenges and inspired others in the process, will celebrate those who have shown great courage in this difficult year."
s1123,Movie,Rogue,,,,"December 11, 2020",2020,R,106 min,"Action, Thriller","Megan Fox (TRANSFORMERS) plays a battle-hardened mercenary in the wilds of Africa whose team must not only survive against a gang of murderous rebels they rescued hostages from, but a pack of bloodthirsty lions they encounter."
s1124,Movie,Spy Cat,,,"Germany, Belgium","December 11, 2020",2018,PG,85 min,"Adventure, Comedy, Family",A pampered house cat sets off on a wild adventure as a secret agent.
s1125,Movie,The Fairy Princess and the Unicorn,,,"Germany, Luxembourg","December 8, 2020",2019,TV-PG,80 min,"Action, Adventure, Family","In the magical world of Bayala, a pair of twin fairies set off to save a dragon from the kingdom's evil fairy queen."
s1126,Movie,Valley Girl,,,United States,"December 7, 2020",2020,PG-13,103 min,Romance,A valley girl and a punk rocker from the city defy their parents and friends to stay together.
s1127,TV Show,Attack on Titan,,,Japan,"December 6, 2020",2013,TV-MA,4 Seasons,"Action, Anime, International","From the director of Death Note comes Attack on Titan. Many years ago, humanity was forced to retreat behind the towering walls of a fortified city to escape the massive, man-eating Titans that roamed the land outside their fortress. This is their story."
s1128,Movie,How to Fake a War,,,United Kingdom,"December 6, 2020",2019,84 min,,Comedy,"When an unexpected outbreak of peace leads to a cease fire between Ukbar forces and Georgian rebels, arrogant rock star Harry Hope fears for the success of his heavily hyped Piece of Peace global charity concert."
s1129,Movie,The Secret Garden,,,"United Kingdom, France, United States, China","December 6, 2020",2020,PG,100 min,"Drama, Family, Science Fiction","A new take on the beloved classic novel, a young orphan girl who, after being sent to live with her uncle, discovers a magical garden on the grounds of his estate."
s1130,TV Show,Your Honor,,,United States,"December 6, 2020",2020,TV-MA,1 Season,"Crime, Drama, Thriller","A respected judge's son is involved in a hit-and-run that leads to a high-stakes game of lies, deceit and impossible choices."
s1131,Movie,Black Ops,,,United Kingdom,"December 5, 2020",2019,103 min,,"Action, Horror, Thriller","Trapped on a never-ending stairwell, members of a black ops team confront a mysterious and terrifying evil while trying to climb to the top."
s1132,Movie,God's Own Country,,,United Kingdom,"December 5, 2020",2017,105 min,,"Drama, Romance",A young farmer numbs his frustrations with drinking and casual sex until a Romanian migrant worker sets him on a new path.
s1133,Movie,It Had to Be You,,,United States,"December 5, 2020",2016,R,85 min,"Comedy, Romance","Sonia (Cristin Milioti), a neurotic and charming jingle writer, dreams of having an exciting life. The sudden marriage proposal and subsequent ultimatum from her easygoing boyfriend (Dan Soder) force Sonia to confront whether she wants to join the ranks of her married friends or pursue her fantasies."
s1134,Movie,Mr. Jones,,,"Poland, United Kingdom, Ukraine","December 5, 2020",2020,119 min,,"Drama, History, Thriller",Welsh journalist Gareth Jones risks his life to expose the truth about the devastating famine in the Soviet Union in the early 1930s.
s1135,Movie,Waiting for the Barbarians,,,"Italy, United States","December 5, 2020",2019,114 min,,"Drama, History",A local magistrate reevaluates his loyalty to his nation while holed up at a remote outpost.
s1136,Movie,Brassic,,,United Kingdom,"December 4, 2020",2019,2 Seasons,,Comedy,"Vinnie, a Lancashire lad with bipolar disorder, and Dylan, his razor-smart best mate, are inseparable and utterly co-dependant. But Dylan's girlfriend Erin might just shake things up for good with her plans to leave town and start a new life for herself and her kid, Tyler. Dylan is faced with the impossible decision between a fresh start with the love of his life or staying behind with his inseparable gang of mates that he can't live without."
s1137,TV Show,Deutschland 89,,,Germany,"December 4, 2020",2020,TV-MA,1 Season,"Drama, Thriller","As Germany reinvents itself for the fourth time in the 20th century, Martin Rauch finds himself in limbo during the peaceful revolution around him; both the existence of their organization and future of his country left uncertain."
s1138,Movie,MACHO: THE HECTOR CAMACHO STORY,,,United States,"December 4, 2020",2020,TV-14,,"Documentaries, Sports","The rise, fall and untimely death of boxing?s most colorful champion."
s1139,Movie,She Dies Tomorrow,,,United States,"December 4, 2020",2020,R,85 min,"Drama, Thriller",A woman's conviction that she will die tomorrow spreads like a contagion through a town.
s1140,Movie,The Hardy Boys,,,Canada,"December 4, 2020",2020,1 Season,,"Action, Adventure, Drama","After a family tragedy strikes, Frank Hardy and his brother Joe are forced to move from the big city to their parent’s hometown of Bridgeport for the summer. Staying with their Aunt Trudy, Frank and Joe’s quiet summer quickly comes to a halt when they discover their Dad, detective Fenton Hardy has taken on a secret investigation. Realizing that their Dad may be onto something the boys take it upon themselves to start an investigation of their own, and suddenly everyone in town is a suspect"
s1141,Movie,Rebuilding Paradise,,,United States,"December 2, 2020",2020,TV-14,88 min,Documentaries,"Ron Howard’s Rebuilding Paradise follows the Paradise community one year after the 2018 Camp Fire, as they come together to recover what was lost."
s1142,Movie,Angels & Demons,,,"United States, Italy","December 1, 2020",2009,PG-13,139 min,"Mystery, Thriller","In Ron Howard's thrilling follow-up to The Da Vinci Code, expert symbologist Robert Langdon (Tom Hanks) follows ancient clues on a heart-racing hunt through Rome to find the four Cardinals kidnapped by the deadly secret society, the Illuminati."
s1143,Movie,Euphoria,,,"United Kingdom, Sweden, Germany","December 1, 2020",2017,R,98 min,Drama,Two estranged sisters reconnect when one suggests traveling to a mysterious and remote castle.
